age,campaign,previous,emp_var_rate,cons_price_idx,cons_conf_idx,job,marital,default,housing,loan,poutcome,y
33,3,0,1.1,93.994,-36.4,4,1,1,2,0,1,0
34,2,0,1.1,93.994,-36.4,7,2,1,2,2,1,0
45,13,0,1.1,93.994,-36.4,11,1,1,0,0,1,0
29,3,0,1.1,93.994,-36.4,1,2,1,2,0,1,0
51,2,0,1.1,93.994,-36.4,5,1,0,2,2,1,0
39,12,0,1.1,93.994,-36.4,3,1,1,0,0,1,0
25,3,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
36,2,0,1.1,93.994,-36.4,0,1,1,2,0,1,0
46,6,0,1.1,93.994,-36.4,0,0,1,2,0,1,0
39,9,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
40,7,0,1.1,93.994,-36.4,7,2,1,0,0,1,0
29,1,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
35,2,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
50,2,0,1.1,93.994,-36.4,4,2,0,1,1,1,0
32,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
49,6,0,1.1,93.994,-36.4,7,0,0,0,0,1,0
39,1,0,1.1,93.994,-36.4,1,2,1,1,1,1,0
56,2,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
33,1,0,1.1,93.994,-36.4,7,0,0,0,0,1,0
47,3,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
32,8,0,1.1,93.994,-36.4,4,1,0,2,0,1,0
53,2,0,1.1,93.994,-36.4,11,1,1,0,0,1,0
38,1,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
41,1,0,1.1,93.994,-36.4,9,2,1,0,0,1,0
45,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
42,1,0,1.1,93.994,-36.4,9,2,1,2,0,1,0
37,1,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
29,1,0,1.1,93.994,-36.4,0,2,1,2,0,1,0
52,2,0,1.1,93.994,-36.4,0,0,0,2,0,1,1
47,1,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
46,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
45,1,0,1.1,93.994,-36.4,1,0,0,2,0,1,0
35,4,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
31,3,0,1.1,93.994,-36.4,4,0,0,0,0,1,0
35,6,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
32,3,0,1.1,93.994,-36.4,1,0,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,9,2,0,0,2,1,0
39,3,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
37,1,0,1.1,93.994,-36.4,1,0,1,0,0,1,0
49,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
45,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
30,2,0,1.1,93.994,-36.4,4,2,0,0,0,1,0
38,1,0,1.1,93.994,-36.4,1,2,1,2,0,1,0
37,1,0,1.1,93.994,-36.4,3,1,0,0,0,1,0
52,4,0,1.1,93.994,-36.4,7,0,1,2,0,1,0
38,3,0,1.1,93.994,-36.4,9,2,1,0,0,1,0
52,2,0,1.1,93.994,-36.4,2,1,1,2,0,1,0
42,1,0,1.1,93.994,-36.4,1,0,0,2,2,1,0
57,3,0,1.1,93.994,-36.4,0,0,0,0,0,1,0
57,2,0,1.1,93.994,-36.4,4,0,0,2,0,1,0
45,1,0,1.1,93.994,-36.4,1,0,0,0,0,1,0
34,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
37,2,0,1.1,93.994,-36.4,0,0,0,1,1,1,0
39,2,0,1.1,93.994,-36.4,1,2,1,0,0,1,0
39,2,0,1.1,93.994,-36.4,6,1,1,2,0,1,0
35,1,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
50,3,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
56,2,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
38,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
56,3,0,1.1,93.994,-36.4,5,1,0,2,0,1,0
34,3,0,1.1,93.994,-36.4,1,2,1,0,0,1,1
49,1,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
40,6,0,1.1,93.994,-36.4,0,2,1,0,0,1,0
41,1,0,1.1,93.994,-36.4,2,2,0,0,0,1,0
32,2,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
43,7,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
53,6,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
31,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
31,1,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
43,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
34,2,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
32,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,1,2,2,1,0
30,3,0,1.1,93.994,-36.4,9,1,0,2,2,1,0
53,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
36,3,0,1.1,93.994,-36.4,0,0,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
35,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
36,1,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
41,1,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
59,2,0,1.1,93.994,-36.4,9,0,0,0,0,1,0
33,1,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
59,1,0,1.1,93.994,-36.4,3,1,0,2,0,1,0
35,1,0,1.1,93.994,-36.4,4,1,0,2,2,1,0
60,1,0,1.1,93.994,-36.4,9,0,1,0,0,1,0
35,1,0,1.1,93.994,-36.4,4,1,0,0,0,1,0
35,1,0,1.1,93.994,-36.4,1,0,1,0,0,1,0
59,1,0,1.1,93.994,-36.4,5,1,1,2,2,1,0
25,2,0,1.1,93.994,-36.4,6,2,0,0,0,1,0
27,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
37,1,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
34,1,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
34,1,0,1.1,93.994,-36.4,9,1,0,0,2,1,0
33,1,0,1.1,93.994,-36.4,6,1,0,2,2,1,0
34,1,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
43,1,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
41,1,0,1.1,93.994,-36.4,4,1,0,0,0,1,0
26,1,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
37,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
58,1,0,1.1,93.994,-36.4,11,1,0,2,0,1,0
26,1,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
30,4,0,1.1,93.994,-36.4,1,0,0,2,0,1,0
43,1,0,1.1,93.994,-36.4,2,0,0,2,0,1,0
37,1,0,1.1,93.994,-36.4,6,2,1,2,0,1,0
45,6,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
34,1,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
35,1,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
56,2,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
34,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
34,1,0,1.1,93.994,-36.4,0,2,0,0,2,1,0
47,1,0,1.1,93.994,-36.4,0,1,0,0,2,1,0
34,2,0,1.1,93.994,-36.4,0,0,0,0,0,1,0
57,2,0,1.1,93.994,-36.4,1,0,0,2,0,1,1
45,3,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
30,10,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
32,1,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
34,1,0,1.1,93.994,-36.4,1,2,0,2,2,1,0
34,1,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
52,5,0,1.1,93.994,-36.4,0,1,1,2,0,1,0
43,1,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
42,1,0,1.1,93.994,-36.4,10,1,0,0,0,1,0
42,3,0,1.1,93.994,-36.4,0,2,1,2,2,1,0
38,1,0,1.1,93.994,-36.4,9,0,0,0,0,1,0
34,4,0,1.1,93.994,-36.4,1,1,0,2,2,1,1
29,4,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
47,1,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
36,21,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
51,18,0,1.1,93.994,-36.4,0,0,0,2,0,1,0
41,2,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
38,2,0,1.1,93.994,-36.4,0,1,0,2,2,1,0
33,1,0,1.1,93.994,-36.4,0,1,0,0,2,1,0
36,1,0,1.1,93.994,-36.4,1,1,1,2,2,1,0
33,2,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
36,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
44,1,0,1.1,93.994,-36.4,1,0,0,2,0,1,0
44,2,0,1.1,93.994,-36.4,0,1,0,2,2,1,0
31,5,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
45,1,0,1.1,93.994,-36.4,7,2,0,2,0,1,0
48,1,0,1.1,93.994,-36.4,0,0,0,2,0,1,0
25,4,0,1.1,93.994,-36.4,4,2,0,2,0,1,0
37,1,0,1.1,93.994,-36.4,6,1,0,2,2,1,0
27,1,0,1.1,93.994,-36.4,7,2,0,2,0,1,0
35,2,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
34,1,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
36,1,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
38,1,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
42,5,0,1.1,93.994,-36.4,9,1,0,0,2,1,0
42,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
39,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
38,4,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
31,2,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
28,1,0,1.1,93.994,-36.4,6,1,0,2,0,1,0
29,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
32,1,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
39,1,0,1.1,93.994,-36.4,0,1,0,2,2,1,0
34,4,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
27,1,0,1.1,93.994,-36.4,1,1,0,0,2,1,0
27,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
30,1,0,1.1,93.994,-36.4,9,0,0,2,0,1,0
36,1,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
39,3,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
37,2,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
31,11,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
56,1,0,1.1,93.994,-36.4,9,1,1,0,2,1,0
49,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
20,1,0,1.1,93.994,-36.4,2,2,0,0,2,1,0
53,1,0,1.1,93.994,-36.4,9,0,0,2,0,1,0
40,1,0,1.1,93.994,-36.4,1,2,0,0,2,1,0
30,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
50,7,0,1.1,93.994,-36.4,3,1,1,1,1,1,0
30,2,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
41,3,0,1.1,93.994,-36.4,7,0,0,2,0,1,0
53,1,0,1.1,93.994,-36.4,9,0,0,2,0,1,0
36,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
39,2,0,1.1,93.994,-36.4,1,2,1,0,0,1,0
40,2,0,1.1,93.994,-36.4,0,1,0,2,0,1,1
56,3,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
39,4,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
40,3,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
47,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
29,2,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
55,2,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
38,4,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
43,1,0,1.1,93.994,-36.4,3,1,1,2,2,1,0
35,1,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
28,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
34,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
30,1,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
27,1,0,1.1,93.994,-36.4,1,2,0,2,0,1,0
35,1,0,1.1,93.994,-36.4,9,1,1,0,0,1,0
42,2,0,1.1,93.994,-36.4,2,1,0,2,0,1,0
30,2,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
31,1,0,1.1,93.994,-36.4,7,2,1,2,0,1,0
50,1,0,1.1,93.994,-36.4,7,1,1,2,0,1,1
33,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,1
55,1,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
35,2,0,1.1,93.994,-36.4,4,1,0,2,2,1,0
25,4,0,1.1,93.994,-36.4,2,2,0,2,0,1,0
47,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
49,1,0,1.1,93.994,-36.4,3,1,1,0,0,1,0
27,1,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
50,2,0,1.1,93.994,-36.4,4,1,0,2,0,1,0
48,1,0,1.1,93.994,-36.4,2,1,0,0,0,1,0
35,2,0,1.1,93.994,-36.4,2,1,0,0,0,1,0
30,1,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
31,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
49,1,0,1.1,93.994,-36.4,4,0,0,0,0,1,0
43,18,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
39,2,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
35,2,0,1.1,93.994,-36.4,9,1,1,0,0,1,0
32,2,0,1.1,93.994,-36.4,1,1,1,1,1,1,0
36,3,0,1.1,93.994,-36.4,4,2,0,2,0,1,0
31,4,0,1.1,93.994,-36.4,2,2,0,0,0,1,0
35,2,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
56,3,0,1.1,93.994,-36.4,5,1,0,2,0,1,0
37,2,0,1.1,93.994,-36.4,4,1,0,0,0,1,0
38,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
25,2,0,1.1,93.994,-36.4,10,2,1,0,0,1,1
35,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
25,2,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
27,2,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
57,3,0,1.1,93.994,-36.4,3,0,1,2,0,1,0
35,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
49,2,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
32,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
48,2,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
30,4,0,1.1,93.994,-36.4,9,2,1,0,0,1,0
30,5,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
49,3,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
50,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
33,1,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
45,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
48,1,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
55,2,0,1.1,93.994,-36.4,0,0,0,2,0,1,0
27,2,0,1.1,93.994,-36.4,1,2,1,0,2,1,0
54,1,0,1.1,93.994,-36.4,9,1,0,0,0,1,1
38,3,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
45,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
43,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
31,2,0,1.1,93.994,-36.4,9,1,0,0,2,1,0
45,2,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
44,3,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
36,3,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
33,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
30,1,0,1.1,93.994,-36.4,7,2,0,0,0,1,0
31,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
27,2,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
54,1,0,1.1,93.994,-36.4,0,1,0,1,1,1,0
39,1,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
33,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,1
45,1,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
44,2,0,1.1,93.994,-36.4,9,1,1,2,2,1,0
42,1,0,1.1,93.994,-36.4,10,2,1,2,0,1,0
55,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
40,1,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
51,1,0,1.1,93.994,-36.4,2,1,0,0,2,1,0
29,2,0,1.1,93.994,-36.4,4,2,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
31,4,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
41,6,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
52,1,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
49,2,0,1.1,93.994,-36.4,4,0,1,0,2,1,0
46,1,0,1.1,93.994,-36.4,3,1,1,0,0,1,0
29,2,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
41,1,0,1.1,93.994,-36.4,4,1,0,2,0,1,1
42,3,0,1.1,93.994,-36.4,5,1,1,2,0,1,0
39,7,0,1.1,93.994,-36.4,3,1,0,2,0,1,0
45,1,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
35,2,0,1.1,93.994,-36.4,7,0,1,0,0,1,0
44,2,0,1.1,93.994,-36.4,4,1,1,0,0,1,0
32,2,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
36,6,0,1.1,93.994,-36.4,0,2,0,0,2,1,0
43,2,0,1.1,93.994,-36.4,4,1,1,0,0,1,0
42,3,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
39,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
35,3,0,1.1,93.994,-36.4,7,0,0,2,2,1,0
30,2,0,1.1,93.994,-36.4,1,2,1,0,0,1,0
34,6,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
39,6,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
55,2,0,1.1,93.994,-36.4,5,0,0,0,2,1,0
29,5,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
53,2,0,1.1,93.994,-36.4,9,1,1,0,0,1,1
31,3,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
59,2,0,1.1,93.994,-36.4,5,0,1,0,2,1,0
43,9,0,1.1,93.994,-36.4,9,0,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
36,2,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
31,5,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
31,2,0,1.1,93.994,-36.4,0,0,1,0,0,1,0
27,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
40,3,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
47,1,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
42,5,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
35,3,0,1.1,93.994,-36.4,1,0,0,2,2,1,0
24,2,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
55,2,0,1.1,93.994,-36.4,10,1,1,2,0,1,0
49,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
36,1,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
34,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
28,3,0,1.1,93.994,-36.4,7,2,0,0,0,1,0
50,1,0,1.1,93.994,-36.4,9,1,1,2,2,1,0
27,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
42,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
52,2,0,1.1,93.994,-36.4,1,2,0,1,1,1,0
34,1,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
44,3,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
39,2,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
27,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
50,1,0,1.1,93.994,-36.4,4,1,0,2,0,1,0
27,1,0,1.1,93.994,-36.4,4,2,0,0,2,1,0
33,2,0,1.1,93.994,-36.4,7,2,1,2,0,1,0
49,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
51,1,0,1.1,93.994,-36.4,10,1,1,2,0,1,0
46,2,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
58,2,0,1.1,93.994,-36.4,5,0,0,2,0,1,0
32,2,0,1.1,93.994,-36.4,0,0,0,0,0,1,0
53,2,0,1.1,93.994,-36.4,9,1,1,2,2,1,0
41,2,0,1.1,93.994,-36.4,1,0,0,0,0,1,0
46,1,0,1.1,93.994,-36.4,5,1,0,0,0,1,0
30,4,0,1.1,93.994,-36.4,7,1,0,2,2,1,0
32,2,0,1.1,93.994,-36.4,0,1,0,2,2,1,0
31,1,0,1.1,93.994,-36.4,7,2,1,0,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
46,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
54,1,0,1.1,93.994,-36.4,5,1,1,0,0,1,1
31,1,0,1.1,93.994,-36.4,10,2,0,0,0,1,0
34,2,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
41,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
36,2,0,1.1,93.994,-36.4,9,1,1,2,0,1,0
37,2,0,1.1,93.994,-36.4,1,2,0,0,2,1,0
38,5,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
25,5,0,1.1,93.994,-36.4,6,2,0,0,0,1,0
56,3,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
29,3,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
28,1,0,1.1,93.994,-36.4,7,2,0,0,0,1,0
35,2,0,1.1,93.994,-36.4,2,1,0,0,0,1,0
46,8,0,1.1,93.994,-36.4,3,1,0,2,0,1,0
36,4,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
49,3,0,1.1,93.994,-36.4,1,1,1,0,2,1,0
28,4,0,1.1,93.994,-36.4,4,2,0,0,0,1,0
32,16,0,1.1,93.994,-36.4,9,2,0,0,0,1,0
40,1,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
41,3,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
41,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
34,1,0,1.1,93.994,-36.4,1,0,0,1,1,1,0
34,1,0,1.1,93.994,-36.4,7,2,1,2,2,1,0
42,1,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
30,5,0,1.1,93.994,-36.4,4,2,0,0,2,1,1
38,2,0,1.1,93.994,-36.4,3,1,1,2,2,1,0
53,2,0,1.1,93.994,-36.4,2,1,0,2,0,1,0
28,2,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
35,5,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
34,3,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
59,10,0,1.1,93.994,-36.4,2,1,0,2,2,1,0
42,1,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
32,7,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
28,2,0,1.1,93.994,-36.4,0,2,0,2,0,1,0
31,2,0,1.1,93.994,-36.4,7,1,1,0,0,1,0
55,2,0,1.1,93.994,-36.4,9,1,1,0,0,1,0
36,4,0,1.1,93.994,-36.4,1,1,1,0,2,1,0
37,3,0,1.1,93.994,-36.4,0,2,0,0,0,1,0
42,2,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
43,3,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
36,14,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
25,1,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
49,10,0,1.1,93.994,-36.4,3,1,1,2,0,1,0
51,2,0,1.1,93.994,-36.4,1,0,0,2,0,1,0
49,1,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
37,4,0,1.1,93.994,-36.4,2,1,0,2,0,1,0
35,3,0,1.1,93.994,-36.4,0,2,0,0,2,1,0
28,2,0,1.1,93.994,-36.4,0,2,1,0,2,1,0
39,4,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
21,2,0,1.1,93.994,-36.4,9,2,0,0,2,1,0
39,2,0,1.1,93.994,-36.4,2,0,0,0,0,1,0
46,5,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
57,2,0,1.1,93.994,-36.4,5,1,1,0,0,1,0
27,3,0,1.1,93.994,-36.4,0,1,1,0,0,1,0
52,2,0,1.1,93.994,-36.4,0,1,0,0,0,1,0
42,3,0,1.1,93.994,-36.4,9,1,0,2,0,1,0
30,2,0,1.1,93.994,-36.4,4,2,0,0,2,1,0
52,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
36,1,0,1.1,93.994,-36.4,0,1,0,2,0,1,0
25,2,0,1.1,93.994,-36.4,9,2,0,2,0,1,0
56,2,0,1.1,93.994,-36.4,1,1,1,0,0,1,0
47,1,0,1.1,93.994,-36.4,1,0,1,2,0,1,0
25,3,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
33,2,0,1.1,93.994,-36.4,0,0,0,0,0,1,0
53,2,0,1.1,93.994,-36.4,4,1,1,0,0,1,0
33,2,0,1.1,93.994,-36.4,0,0,0,2,0,1,0
43,4,0,1.1,93.994,-36.4,2,1,0,0,2,1,0
42,3,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
32,2,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
51,2,0,1.1,93.994,-36.4,0,0,0,1,1,1,0
25,2,0,1.1,93.994,-36.4,1,2,0,0,0,1,0
40,5,0,1.1,93.994,-36.4,1,1,0,2,0,1,0
30,2,0,1.1,93.994,-36.4,1,0,0,2,0,1,0
45,3,0,1.1,93.994,-36.4,1,1,1,2,0,1,0
34,2,0,1.1,93.994,-36.4,0,1,0,0,2,1,0
36,3,0,1.1,93.994,-36.4,2,1,0,0,0,1,0
34,2,0,1.1,93.994,-36.4,9,1,0,0,0,1,0
35,2,0,1.1,93.994,-36.4,7,0,0,0,2,1,0
44,2,0,1.1,93.994,-36.4,1,2,1,0,0,1,0
37,2,0,1.1,93.994,-36.4,10,1,1,1,1,1,0
31,4,0,1.1,93.994,-36.4,7,1,1,2,0,1,0
29,5,0,1.1,93.994,-36.4,1,1,0,0,0,1,0
39,4,0,1.1,93.994,-36.4,4,1,0,2,0,1,0
41,2,0,1.1,93.994,-36.4,1,1,0,0,2,1,0
25,2,0,1.1,93.994,-36.4,7,1,0,2,0,1,0
50,3,0,1.1,93.994,-36.4,4,1,0,0,2,1,0
26,2,0,1.1,93.994,-36.4,1,2,1,2,0,1,0
37,8,0,1.1,93.994,-36.4,7,1,0,0,0,1,0
43,3,0,1.1,93.994,-36.4,1,2,1,0,0,1,0
